,record,type,0_qrs_interval,0_pre-RR,0_post-RR,0_qt_interval,0_st_interval
76582,212,N,27,233,244.0,50,1
76583,212,N,26,244,264.0,51,1
76584,212,N,24,264,272.0,27,1
76585,212,N,37,272,272.0,46,7
76586,212,N,34,272,255.0,48,9
76587,212,N,32,255,254.0,55,1
76588,212,N,34,254,248.0,52,1
76589,212,N,25,248,238.0,30,1
76590,212,N,39,238,226.0,49,8
76591,212,N,41,226,227.0,66,8
76592,212,N,35,227,230.0,46,8
76593,212,N,41,230,249.0,68,8
76594,212,N,24,249,280.0,30,1
76595,212,N,36,280,283.0,51,9
76596,212,N,43,283,68.0,74,8
76597,212,N,19,205,249.0,33,1
76598,212,N,31,249,247.0,50,1
76599,212,N,30,247,256.0,44,6
76600,212,N,31,256,282.0,55,17
76601,212,N,38,282,270.0,47,8
76602,212,N,31,270,260.0,45,8
76603,212,N,23,260,252.0,31,1
76604,212,N,40,252,247.0,55,8
76605,212,N,17,247,250.0,24,1
76606,212,N,23,250,233.0,31,1
76607,212,N,24,233,154.0,32,1
76608,212,N,44,74,234.0,66,9
76609,212,N,26,234,251.0,28,1
76610,212,N,31,251,252.0,52,1
76611,212,N,22,252,257.0,30,1
76612,212,N,35,257,277.0,47,8
76613,212,N,27,277,269.0,55,1
76614,212,N,43,269,256.0,72,8
76615,212,N,39,256,258.0,70,8
76616,212,N,24,258,263.0,52,1
76617,212,N,29,263,247.0,53,1
76618,212,N,37,247,243.0,69,8
76619,212,N,32,243,255.0,47,9
76620,212,N,34,255,267.0,54,1
76621,212,N,27,267,259.0,33,1
76622,212,N,24,259,249.0,29,1
76623,212,N,45,249,242.0,70,9
76624,212,N,33,242,236.0,46,9
76625,212,N,32,236,236.0,42,8
76626,212,N,22,236,229.0,26,1
76627,212,N,37,229,239.0,47,9
76628,212,N,38,239,251.0,50,9
76629,212,N,41,251,260.0,72,8
76630,212,N,29,260,247.0,35,1
76631,212,N,24,247,254.0,30,1
76632,212,N,35,254,247.0,46,9
76633,212,N,25,247,247.0,30,1
76634,212,N,24,247,238.0,29,1
76635,212,N,22,238,244.0,28,1
76636,212,N,38,244,248.0,67,8
76637,212,N,31,248,248.0,53,1
76638,212,N,27,248,246.0,53,1
76639,212,N,32,246,252.0,43,8
76640,212,N,40,252,242.0,74,8
76641,212,N,24,242,233.0,30,1
76642,212,N,29,233,225.0,50,1
76643,212,N,21,225,232.0,29,1
76644,212,N,27,232,246.0,51,1
76645,212,N,23,246,247.0,25,1
76646,212,N,31,247,252.0,53,1
76647,212,N,29,252,261.0,33,1
76648,212,N,31,261,256.0,54,1
76649,212,N,29,256,231.0,34,1
76650,212,N,24,231,229.0,28,1
76651,212,N,23,229,237.0,52,1
76652,212,N,32,237,228.0,53,1
76653,212,N,22,228,229.0,27,1
76654,212,N,44,229,230.0,68,8
76655,212,N,29,230,246.0,32,1
76656,212,N,33,246,273.0,55,1
76657,212,N,37,273,274.0,69,8
76658,212,N,28,274,294.0,31,1
76659,212,N,26,294,266.0,55,1
76660,212,N,35,266,246.0,44,8
76661,212,N,23,246,248.0,29,1
76662,212,N,25,248,258.0,32,1
76663,212,N,36,258,249.0,51,8
76664,212,N,41,249,246.0,52,9
76665,212,N,42,246,241.0,74,8
76666,212,N,27,241,234.0,33,1
76667,212,N,29,234,227.0,52,1
76668,212,N,39,227,224.0,71,8
76669,212,N,34,224,230.0,52,1
76670,212,N,32,230,240.0,51,1
76671,212,N,30,240,254.0,53,1
76672,212,N,27,254,269.0,54,1
76673,212,N,28,269,259.0,31,1
76674,212,N,43,259,273.0,73,8
76675,212,N,37,273,269.0,50,8
76676,212,N,29,269,262.0,53,1
76677,212,N,42,262,235.0,68,8
76678,212,N,21,235,245.0,26,1
76679,212,N,36,245,246.0,50,8
76680,212,N,40,246,252.0,68,8
76681,212,N,25,252,253.0,29,1
76682,212,N,40,253,258.0,53,8
76683,212,N,46,258,257.0,71,8
76684,212,N,41,257,255.0,72,8
76685,212,N,27,255,237.0,51,1
76686,212,N,33,237,247.0,52,1
76687,212,N,36,247,246.0,47,8
76688,212,N,35,246,248.0,46,8
76689,212,N,33,248,247.0,44,9
76690,212,N,28,247,259.0,33,1
76691,212,N,48,259,257.0,75,8
76692,212,N,27,257,253.0,31,1
76693,212,N,27,253,241.0,35,1
76694,212,N,23,241,233.0,26,1
76695,212,N,27,233,238.0,29,1
76696,212,N,23,238,238.0,30,1
76697,212,N,25,238,242.0,31,1
76698,212,N,24,242,256.0,29,1
76699,212,N,40,256,260.0,74,9
76700,212,N,38,260,251.0,74,8
76701,212,N,25,251,244.0,31,1
76702,212,N,28,244,244.0,51,1
76703,212,N,34,244,238.0,53,1
76704,212,N,22,238,234.0,26,1
76705,212,N,36,234,235.0,48,9
76706,212,N,38,235,243.0,70,8
76707,212,N,36,243,253.0,50,9
76708,212,N,38,253,247.0,50,8
76709,212,N,32,247,254.0,54,1
76710,212,N,39,254,254.0,52,8
76711,212,N,26,254,247.0,52,1
76712,212,N,34,247,229.0,69,8
76713,212,N,42,229,234.0,67,8
76714,212,N,34,234,246.0,45,9
76715,212,N,25,246,246.0,52,1
76716,212,N,33,246,252.0,54,1
76717,212,N,25,252,256.0,29,1
76718,212,N,39,256,249.0,73,8
76719,212,N,28,249,251.0,35,1
76720,212,N,35,251,240.0,48,9
76721,212,N,25,240,239.0,27,1
76722,212,N,34,239,243.0,54,1
76723,212,N,32,243,255.0,51,1
76724,212,N,45,255,244.0,71,8
76725,212,N,39,244,264.0,50,8
76726,212,N,39,264,270.0,52,8
76727,212,N,45,270,264.0,72,8
76728,212,N,41,264,241.0,73,9
76729,212,N,25,241,236.0,31,1
76730,212,N,30,236,240.0,50,1
76731,212,N,35,240,231.0,47,8
76732,212,N,22,231,241.0,27,1
76733,212,N,28,241,263.0,53,1
76734,212,N,44,263,265.0,74,8
76735,212,N,29,265,248.0,56,1
76736,212,N,39,248,248.0,49,8
76737,212,N,26,248,251.0,52,1
76738,212,N,31,251,235.0,52,1
76739,212,N,31,235,235.0,51,1
76740,212,N,44,235,242.0,68,8
76741,212,N,24,242,243.0,29,1
76742,212,N,35,243,240.0,48,9
76743,212,N,32,240,245.0,54,1
76744,212,N,25,245,262.0,27,1
76745,212,N,34,262,250.0,57,1
76746,212,N,27,250,235.0,52,1
76747,212,N,34,235,229.0,45,8
76748,212,N,32,229,233.0,50,1
76749,212,N,42,233,238.0,68,8
76750,212,N,20,238,240.0,25,1
76751,212,N,32,240,251.0,55,1
76752,212,N,29,251,261.0,36,1
76753,212,N,23,261,257.0,54,1
76754,212,N,38,257,238.0,73,8
76755,212,N,28,238,232.0,52,1
76756,212,N,44,232,235.0,70,9
76757,212,N,33,235,234.0,52,1
76758,212,N,44,234,236.0,69,8
76759,212,N,27,236,240.0,52,1
76760,212,N,35,240,249.0,47,8
76761,212,N,30,249,251.0,56,1
76762,212,N,46,251,248.0,73,8
76763,212,N,36,248,243.0,48,9
76764,212,N,40,243,238.0,50,8
76765,212,N,24,238,243.0,31,1
76766,212,N,37,243,242.0,46,8
76767,212,N,34,242,252.0,47,8
76768,212,N,38,252,249.0,48,8
76769,212,N,44,249,249.0,72,7
76770,212,N,22,249,251.0,28,1
76771,212,N,31,251,261.0,55,1
76772,212,N,34,261,240.0,52,1
76773,212,N,44,240,228.0,71,9
76774,212,N,27,228,230.0,52,1
76775,212,N,27,230,240.0,31,1
76776,212,N,26,240,227.0,30,1
76777,212,N,27,227,224.0,32,1
76778,212,N,45,224,228.0,72,9
76779,212,N,48,228,237.0,74,10
76780,212,N,48,237,239.0,97,32
76781,212,N,46,239,248.0,124,61
76782,212,N,45,248,248.0,91,28
76783,212,N,38,248,236.0,96,34
76784,212,N,30,236,224.0,63,27
76785,212,N,27,224,221.0,63,29
76786,212,N,34,221,236.0,79,38
76787,212,N,33,236,244.0,54,1
76788,212,N,38,244,231.0,87,44
76789,212,N,24,231,232.0,33,1
76790,212,N,35,232,234.0,49,8
76791,212,N,31,234,243.0,53,1
76792,212,N,30,243,232.0,43,10
76793,212,N,26,232,225.0,47,1
76794,212,N,32,225,230.0,68,28
76795,212,N,29,230,246.0,48,1
76796,212,N,21,246,253.0,29,1
76797,212,N,28,253,238.0,61,29
76798,212,N,38,238,243.0,49,7
76799,212,N,30,243,242.0,55,1
76800,212,N,39,242,225.0,56,10
76801,212,N,15,225,220.0,19,1
76802,212,N,22,220,220.0,47,1
76803,212,N,34,220,229.0,81,24
76804,212,N,18,229,236.0,22,1
76805,212,N,17,236,240.0,22,1
76806,212,N,19,240,248.0,26,1
76807,212,N,27,248,258.0,30,1
76808,212,N,41,258,255.0,69,8
76809,212,N,24,255,227.0,57,29
76810,212,N,32,227,227.0,46,8
76811,212,N,24,227,231.0,33,1
76812,212,N,23,231,222.0,28,1
76813,212,N,23,222,216.0,32,1
76814,212,N,36,216,215.0,47,1
76815,212,N,18,215,226.0,26,1
76816,212,N,31,226,248.0,51,1
76817,212,N,37,248,248.0,68,28
76818,212,N,28,248,239.0,35,1
76819,212,N,37,239,236.0,54,8
76820,212,N,40,236,252.0,74,29
76821,212,N,30,252,245.0,53,1
76822,212,N,28,245,248.0,51,1
76823,212,N,25,248,261.0,28,1
76824,212,N,28,261,264.0,33,1
76825,212,N,42,264,257.0,94,30
76826,212,N,28,257,243.0,52,1
76827,212,N,34,243,244.0,51,1
76828,212,N,32,244,246.0,50,1
76829,212,N,24,246,232.0,51,1
76830,212,N,33,232,229.0,48,11
76831,212,N,4,229,243.0,19,6
76832,212,N,21,243,261.0,28,1
76833,212,N,42,261,250.0,73,8
76834,212,N,38,250,259.0,75,31
76835,212,N,48,259,253.0,71,8
76836,212,N,35,253,231.0,51,1
76837,212,N,33,231,225.0,50,1
76838,212,N,20,225,222.0,29,1
76839,212,N,34,222,281.0,67,8
76840,212,N,38,281,299.0,70,7
76841,212,N,36,299,297.0,47,8
76842,212,N,37,297,286.0,70,8
76843,212,N,30,286,269.0,54,1
76844,212,N,36,269,244.0,50,8
76845,212,N,32,244,232.0,68,9
76846,212,N,26,232,240.0,50,1
76847,212,N,24,240,243.0,29,1
76848,212,N,40,243,262.0,68,8
76849,212,N,32,262,267.0,43,8
76850,212,N,25,267,280.0,29,1
76851,212,N,37,280,286.0,50,8
76852,212,N,24,286,287.0,30,1
76853,212,N,30,287,256.0,48,9
76854,212,N,35,256,255.0,69,8
76855,212,N,24,255,262.0,28,1
76856,212,N,40,262,256.0,69,8
76857,212,N,36,256,265.0,71,9
76858,212,N,27,265,272.0,33,1
76859,212,N,32,272,270.0,54,1
76860,212,N,34,270,249.0,50,9
76861,212,N,38,249,258.0,50,8
76862,212,N,35,258,254.0,46,8
76863,212,N,24,254,250.0,30,1
76864,212,N,43,250,232.0,68,8
76865,212,N,33,232,252.0,51,1
76866,212,N,48,252,265.0,74,7
76867,212,N,34,265,256.0,54,1
76868,212,N,28,256,270.0,57,1
76869,212,N,32,270,269.0,55,1
76870,212,N,25,269,247.0,30,1
76871,212,N,36,247,228.0,48,8
76872,212,N,39,228,242.0,68,8
76873,212,N,30,242,251.0,34,1
76874,212,N,29,251,255.0,34,1
76875,212,N,37,255,248.0,51,9
76876,212,N,27,248,236.0,32,1
76877,212,N,29,236,228.0,35,1
76878,212,N,36,228,227.0,54,1
76879,212,N,34,227,229.0,46,8
76880,212,N,30,229,234.0,53,1
76881,212,N,25,234,261.0,29,1
76882,212,N,31,261,278.0,51,1
76883,212,N,34,278,273.0,44,8
76884,212,N,36,273,259.0,49,8
76885,212,N,27,259,272.0,31,1
76886,213,N,46,77,158.0,69,9
76887,213,N,42,158,225.0,93,9
76888,213,N,25,225,195.0,35,8
76889,213,N,46,195,200.0,70,9
76890,213,N,46,200,203.0,71,10
76891,213,N,45,203,196.0,69,10
76892,213,N,13,196,194.0,16,1
76893,213,N,13,194,189.0,16,1
76894,213,N,24,189,194.0,35,9
76895,213,N,13,194,198.0,16,1
76896,213,N,47,198,189.0,68,9
76897,213,N,34,189,197.0,48,1
76898,213,N,46,197,199.0,70,10
76899,213,N,27,199,200.0,38,9
76900,213,N,35,200,189.0,51,1
76901,213,N,45,189,198.0,68,9
76902,213,N,25,198,189.0,37,9
76903,213,N,33,189,195.0,48,1
76904,213,N,26,195,203.0,38,9
76905,213,N,26,203,201.0,39,10
76906,213,N,34,201,193.0,50,1
76907,213,N,45,193,201.0,69,9
76908,213,N,47,201,191.0,68,9
76909,213,N,46,191,193.0,69,9
76910,213,N,45,193,191.0,67,9
76911,213,N,48,191,196.0,71,10
76912,213,N,33,196,202.0,47,1
76913,213,N,48,202,197.0,73,10
76914,213,N,25,197,200.0,37,9
76915,213,N,46,200,192.0,70,10
76916,213,N,45,192,193.0,69,10
76917,213,N,34,193,191.0,48,1
76918,213,N,45,191,196.0,67,9
76919,213,N,47,196,199.0,71,10
76920,213,N,47,199,199.0,70,9
76921,213,N,35,199,193.0,51,1
76922,213,N,34,193,199.0,47,1
76923,213,N,45,199,189.0,67,9
76924,213,N,46,189,193.0,68,9
76925,213,N,44,193,199.0,68,10
76926,213,N,25,199,193.0,38,9
76927,213,N,25,193,195.0,36,9
76928,213,N,26,195,195.0,37,9
76929,213,N,36,195,202.0,50,1
76930,213,N,36,202,199.0,50,1
76931,213,N,12,199,197.0,16,1
76932,213,N,48,197,189.0,70,9
76933,213,N,24,189,197.0,37,9
76934,213,N,48,197,200.0,71,10
76935,213,N,14,200,201.0,18,1
76936,213,N,26,201,192.0,37,8
76937,213,N,33,192,199.0,49,1
76938,213,N,34,199,189.0,49,1
76939,213,N,26,189,194.0,37,9
76940,213,N,43,194,194.0,66,9
76941,213,N,25,194,192.0,39,10
76942,213,N,30,192,194.0,42,9
76943,213,N,48,194,197.0,72,9
76944,213,N,46,197,203.0,69,10
76945,213,N,25,203,191.0,38,10
76946,213,N,25,191,194.0,36,9
76947,213,N,46,194,193.0,68,8
76948,213,N,24,193,195.0,37,10
76949,213,N,15,195,197.0,17,1
76950,213,N,46,197,202.0,69,9
76951,213,N,48,202,197.0,71,10
76952,213,N,14,197,198.0,16,1
76953,213,N,47,198,188.0,70,9
76954,213,N,32,188,194.0,46,1
76955,213,N,44,194,196.0,66,9
76956,213,N,26,196,197.0,37,10
76957,213,N,26,197,195.0,38,9
76958,213,N,28,195,196.0,39,9
76959,213,N,44,196,199.0,68,9
76960,213,N,26,199,195.0,38,10
76961,213,N,45,195,194.0,68,9
76962,213,N,47,194,189.0,69,9
76963,213,N,44,189,193.0,66,9
76964,213,N,27,193,197.0,40,10
76965,213,N,47,197,200.0,71,9
76966,213,N,48,200,193.0,71,9
76967,213,N,46,193,198.0,68,9
76968,213,N,25,198,193.0,38,10
76969,213,N,13,193,192.0,15,1
76970,213,N,13,192,194.0,17,1
76971,213,N,26,194,199.0,37,10
76972,213,N,33,199,190.0,48,1
76973,213,N,46,190,201.0,70,9
76974,213,N,45,201,203.0,67,9
76975,213,N,25,203,196.0,38,10
76976,213,N,43,196,191.0,67,9
76977,213,N,44,191,194.0,69,10
76978,213,N,32,194,192.0,48,1
76979,213,N,44,192,199.0,68,9
76980,213,N,35,199,200.0,49,1
76981,213,N,46,200,195.0,70,9
76982,213,N,46,195,195.0,68,8
76983,213,N,48,195,192.0,71,9
76984,213,N,32,192,193.0,45,1
76985,213,N,26,193,190.0,39,9
76986,213,N,45,190,198.0,67,9
76987,213,N,30,198,192.0,43,10
76988,213,N,47,192,196.0,69,8
76989,213,N,34,196,196.0,49,1
76990,213,N,35,196,197.0,49,1
76991,213,N,45,197,194.0,69,10
76992,213,N,46,194,195.0,69,9
76993,213,N,45,195,188.0,67,9
76994,213,N,33,188,195.0,47,1
76995,213,N,34,195,204.0,49,1
76996,213,N,48,204,200.0,72,10
76997,213,F,10,200,199.0,21,1
76998,213,N,15,199,194.0,17,1
76999,213,N,32,194,190.0,47,1
77000,213,N,35,190,197.0,48,1
77001,213,N,46,197,157.0,68,9
77002,213,SVEB,44,157,225.0,91,9
77003,213,N,29,225,201.0,43,8
77004,213,N,35,201,196.0,51,1
77005,213,N,34,196,204.0,50,1
77006,213,N,34,204,190.0,48,1
77007,213,N,26,190,192.0,38,9
77008,213,N,43,192,191.0,66,9
77009,213,N,46,191,201.0,68,9
77010,213,N,27,201,198.0,37,9
77011,213,N,45,198,199.0,70,10
77012,213,N,35,199,195.0,50,1
77013,213,N,13,195,196.0,18,1
77014,213,N,43,196,189.0,67,9
77015,213,N,26,189,193.0,38,9
77016,213,N,44,193,198.0,67,10
77017,213,N,47,198,198.0,71,10
77018,213,N,48,198,198.0,69,9
77019,213,N,49,198,196.0,72,9
77020,213,N,26,196,198.0,36,8
77021,213,N,47,198,194.0,70,10
77022,213,N,34,194,201.0,48,1
77023,213,N,46,201,188.0,69,9
77024,213,N,45,188,193.0,67,9
77025,213,N,46,193,199.0,69,9
77026,213,N,33,199,201.0,49,1
77027,213,N,46,201,193.0,70,10
77028,213,N,45,193,195.0,69,9
77029,213,N,24,195,191.0,37,10
77030,213,N,25,191,194.0,36,9
77031,213,N,45,194,194.0,68,9
77032,213,N,48,194,196.0,71,9
77033,213,N,28,196,195.0,39,9
77034,213,N,36,195,196.0,51,1
77035,213,N,14,196,201.0,16,1
77036,213,N,35,201,200.0,50,1
77037,213,N,14,200,196.0,18,1
77038,213,N,45,196,193.0,69,9
77039,213,N,44,193,200.0,68,9
77040,213,N,47,200,200.0,69,9
77041,213,N,35,200,204.0,50,1
77042,213,N,25,204,191.0,35,9
77043,213,N,12,191,202.0,16,1
77044,213,N,46,202,191.0,69,9
77045,213,N,45,191,195.0,69,9
77046,213,N,44,195,197.0,67,9
77047,213,N,15,197,196.0,18,1
77048,213,N,25,196,195.0,36,9
77049,213,N,35,195,200.0,51,1
77050,213,N,46,200,201.0,70,9
77051,213,N,49,201,191.0,71,9
77052,213,N,13,191,195.0,16,1
77053,213,N,19,195,196.0,21,1
77054,213,N,45,196,193.0,69,10
77055,213,N,45,193,195.0,69,8
77056,213,N,47,195,201.0,69,8
77057,213,N,35,201,199.0,51,1
77058,213,N,44,199,197.0,66,9
77059,213,N,34,197,190.0,51,1
77060,213,N,11,190,199.0,16,1
77061,213,N,25,199,196.0,39,9
77062,213,N,48,196,197.0,71,9
77063,213,N,13,197,200.0,15,1
77064,213,N,47,200,196.0,70,10
77065,213,N,46,196,200.0,69,8
77066,213,N,49,200,199.0,71,9
77067,213,N,34,199,198.0,48,1
77068,213,N,47,198,192.0,71,9
77069,213,N,44,192,193.0,67,9
77070,213,N,34,193,199.0,49,1
77071,213,N,26,199,202.0,38,9
77072,213,N,14,202,191.0,16,1
77073,213,N,13,191,202.0,16,1
77074,213,N,47,202,188.0,69,8
77075,213,N,33,188,196.0,48,1
77076,213,N,47,196,194.0,70,9
77077,213,N,45,194,199.0,69,9
77078,213,N,46,199,195.0,69,9
77079,213,N,35,195,198.0,51,1
77080,213,N,46,198,198.0,70,9
77081,213,N,35,198,199.0,50,1
77082,213,N,45,199,195.0,66,9
77083,213,N,47,195,195.0,70,9
77084,213,N,45,195,193.0,69,9
77085,213,N,25,193,200.0,35,9
77086,213,N,47,200,198.0,69,9
77087,213,N,26,198,196.0,36,9
77088,213,N,46,196,200.0,68,9
77089,213,F,14,200,193.0,17,1
77090,213,N,44,193,194.0,66,9
77091,213,N,47,194,191.0,69,8
77092,213,N,26,191,200.0,37,9
77093,213,N,13,200,190.0,15,1
77094,213,N,46,190,195.0,69,9
77095,213,N,45,195,200.0,68,9
77096,213,N,27,200,196.0,39,9
77097,213,N,33,196,193.0,50,1
77098,213,N,47,193,195.0,71,9
77099,213,N,13,195,191.0,15,1
77100,213,N,46,191,197.0,68,8
77101,213,N,48,197,202.0,70,9
77102,213,N,26,202,202.0,37,9
77103,213,F,25,202,195.0,37,9
77104,213,N,47,195,192.0,69,9
77105,213,F,38,192,196.0,113,74
77106,213,N,24,196,197.0,47,11
77107,213,F,38,197,198.0,120,78
77108,213,N,13,198,191.0,18,1
77109,213,VEB,47,191,202.0,136,75
77110,213,N,24,202,206.0,44,9
77111,213,F,41,206,196.0,126,80
77112,213,N,13,196,195.0,17,1
77113,213,F,33,195,197.0,113,74
77114,213,N,25,197,192.0,43,9
77115,213,F,27,192,196.0,38,9
77116,213,N,46,196,198.0,70,9
77117,213,N,48,198,197.0,69,8
77118,213,N,45,197,199.0,68,9
77119,213,F,27,199,192.0,37,7
77120,213,N,44,192,201.0,66,10
77121,213,F,25,201,184.0,36,8
77122,213,N,34,184,201.0,50,1
77123,213,F,45,201,194.0,68,9
77124,213,N,46,194,203.0,70,9
77125,213,F,24,203,197.0,36,9
77126,213,N,27,197,195.0,39,9
77127,213,F,26,195,193.0,37,9
77128,213,N,13,193,194.0,17,1
77129,213,F,32,194,193.0,108,71
77130,213,N,24,193,197.0,36,9
77131,213,F,26,197,197.0,106,74
77132,213,N,47,197,199.0,71,9
77133,213,F,31,199,197.0,44,9
77134,213,N,26,197,195.0,37,10
77135,213,F,25,195,191.0,37,8
77136,213,N,25,191,191.0,37,9
77137,213,F,34,191,201.0,117,77
77138,213,N,13,201,187.0,16,1
77139,213,F,38,187,200.0,120,79
77140,213,N,24,200,167.0,37,9
77141,213,VEB,3,167,234.0,33,20
77142,213,N,24,234,191.0,42,10
77143,213,F,39,191,195.0,119,78
77144,213,N,26,195,197.0,70,9
77145,213,F,32,197,195.0,112,74
77146,213,N,25,195,200.0,38,9
77147,213,F,31,200,199.0,108,74
77148,213,N,25,199,195.0,37,9
77149,213,N,47,195,196.0,70,10
77150,213,N,44,196,194.0,67,9
77151,213,N,46,194,195.0,70,10
77152,213,N,25,195,195.0,38,10
77153,213,N,45,195,190.0,67,9
77154,213,N,33,190,202.0,48,1
77155,213,N,12,202,197.0,17,1
77156,213,N,46,197,200.0,70,10
77157,213,F,26,200,189.0,38,8
77158,213,N,27,189,198.0,37,9
77159,213,F,33,198,190.0,112,73
77160,213,N,25,190,95.0,38,8
77161,213,VEB,49,95,201.0,138,76
77162,213,N,25,201,200.0,40,10
77163,213,VEB,26,200,194.0,100,73
77164,213,N,25,194,185.0,38,9
77165,213,VEB,46,185,101.0,126,68
77166,213,N,25,102,191.0,49,9
77167,213,F,27,191,196.0,37,8
77168,213,N,26,196,195.0,37,9
77169,213,N,46,195,196.0,68,9
77170,213,N,46,196,193.0,71,9
77171,213,F,48,193,204.0,71,8
77172,213,N,34,204,192.0,49,1
77173,213,F,47,192,194.0,69,8
77174,213,N,33,194,192.0,49,1
77175,213,F,30,192,194.0,45,9
77176,213,N,25,194,199.0,38,9
77177,213,F,37,199,199.0,118,78
77178,213,N,25,199,177.0,39,8
77179,213,VEB,47,177,214.0,132,74
77180,213,N,24,214,189.0,47,9
77181,213,F,33,189,192.0,109,74
77182,213,N,31,192,198.0,47,1
77183,213,F,27,198,188.0,36,8
77184,213,N,45,188,199.0,68,9
77185,213,F,46,199,197.0,69,9
77186,213,N,46,197,202.0,70,10
77187,213,F,15,202,188.0,20,1
77188,213,N,33,188,196.0,48,1
77189,213,F,48,196,194.0,69,9
77190,213,N,21,194,194.0,24,1
77191,213,F,30,194,199.0,45,9
77192,213,N,26,199,170.0,40,9
77193,213,VEB,4,170,231.0,33,18
77194,213,N,24,231,198.0,46,9
77195,213,VEB,49,198,190.0,134,72
77196,213,N,24,190,198.0,39,9
77197,213,F,40,198,194.0,118,75
77198,213,N,25,194,195.0,46,10
77199,213,F,45,195,198.0,68,9
77200,213,N,35,198,198.0,48,1
77201,213,N,26,198,199.0,36,9
77202,213,N,48,199,192.0,70,9
77203,213,N,46,192,197.0,68,9
77204,213,N,45,197,193.0,68,9
77205,213,N,45,193,194.0,67,9
77206,213,N,25,194,197.0,38,9
77207,213,F,38,197,203.0,119,78
77208,213,N,24,203,176.0,39,10
77209,213,VEB,44,176,219.0,125,73
77210,213,N,25,219,190.0,41,9
77211,213,N,46,190,194.0,68,8
77212,213,N,44,194,197.0,67,10
77213,213,F,48,197,192.0,71,9
77214,213,N,32,192,193.0,47,1
77215,213,F,25,193,203.0,36,9
77216,213,N,46,203,200.0,69,9
77217,213,F,49,200,195.0,72,9
77218,213,N,24,195,195.0,42,10
77219,213,F,41,195,191.0,118,75
77220,213,N,25,191,198.0,45,9
77221,213,F,44,198,199.0,122,77
77222,213,N,25,199,200.0,49,9
77223,213,F,28,200,195.0,38,9
77224,213,N,12,195,200.0,16,1
77225,213,N,27,200,187.0,37,9
77226,213,N,43,187,194.0,66,9
77227,213,N,46,194,190.0,68,9
77228,213,N,25,190,193.0,36,9
77229,213,F,26,193,195.0,38,9
77230,213,N,27,195,197.0,40,9
77231,213,VEB,41,197,198.0,121,77
77232,213,N,25,198,197.0,37,9
77233,213,VEB,45,197,200.0,135,73
77234,213,N,24,200,192.0,48,9
77235,213,F,27,192,192.0,38,9
77236,213,N,13,192,201.0,15,1
77237,213,F,34,201,205.0,119,79
77238,213,N,27,205,195.0,37,8
77239,213,F,27,195,196.0,37,8
77240,213,N,48,196,192.0,70,9
77241,213,F,28,192,201.0,105,72
77242,213,N,24,201,195.0,39,10
77243,213,N,27,195,195.0,37,8
77244,213,N,33,195,194.0,48,1
77245,213,N,47,194,202.0,70,10
77246,213,N,19,202,197.0,23,1
77247,213,F,26,197,198.0,37,8
77248,213,N,21,198,193.0,23,1
77249,213,VEB,39,193,193.0,121,78
77250,213,N,28,193,163.0,44,9
77251,213,VEB,4,163,230.0,32,18
77252,213,N,12,230,201.0,32,1
77253,213,F,37,201,195.0,117,76
77254,213,N,16,195,202.0,22,1
77255,213,F,27,202,193.0,106,74
77256,213,N,25,193,193.0,36,9
77257,213,F,29,193,194.0,104,72
77258,213,N,45,194,199.0,69,10
77259,213,F,36,199,194.0,112,75
77260,213,N,39,194,201.0,115,73
77261,213,F,51,201,201.0,140,73
77262,213,N,44,201,201.0,74,10
77263,213,F,48,201,193.0,137,74
77264,213,N,44,193,199.0,70,9
77265,213,F,48,199,196.0,70,8
77266,213,N,46,196,195.0,70,10
77267,213,F,46,195,202.0,72,10
77268,213,N,47,202,199.0,71,9
77269,213,F,49,199,200.0,135,72
77270,213,N,45,200,190.0,71,10
77271,213,F,46,190,191.0,132,71
77272,213,N,47,191,193.0,72,10
77273,213,VEB,48,193,204.0,139,78
77274,213,N,30,204,191.0,76,10
77275,213,F,46,191,197.0,70,10
77276,213,N,46,197,199.0,130,68
77277,213,N,49,199,197.0,134,71
77278,213,N,44,197,191.0,69,9
77279,213,N,46,191,199.0,69,10
77280,213,N,24,199,190.0,37,9
77281,213,F,26,190,197.0,35,8
77282,213,N,47,197,206.0,70,10
77283,213,VEB,27,206,197.0,106,77
77284,213,N,24,197,194.0,38,8
77285,213,F,51,194,198.0,141,77
77286,213,N,12,198,198.0,26,1
77287,213,F,29,198,191.0,108,74
77288,213,N,13,191,198.0,17,1
77289,213,F,27,198,195.0,39,9
77290,213,N,45,195,198.0,69,9
77291,213,F,48,198,196.0,71,9
77292,213,N,46,196,198.0,69,9
77293,213,F,24,198,193.0,37,8
77294,213,N,26,193,195.0,38,9
77295,213,F,29,195,192.0,104,72
77296,213,N,26,192,196.0,39,10
77297,213,F,48,196,196.0,138,75
77298,213,N,47,196,202.0,71,9
77299,213,F,36,202,185.0,121,80
77300,213,F,39,185,205.0,65,12
77301,213,N,46,205,191.0,67,9
77302,213,N,26,191,196.0,38,9
77303,213,N,47,196,200.0,69,9
77304,213,N,13,200,198.0,15,1
77305,213,F,32,198,203.0,116,78
77306,213,N,14,203,197.0,17,1
77307,213,F,34,197,200.0,115,76
77308,213,N,30,200,197.0,43,10
77309,213,F,33,197,194.0,48,9
77310,213,N,13,194,189.0,18,1
77311,213,F,32,189,200.0,45,9
77312,213,N,13,200,199.0,17,1
77313,213,F,28,199,199.0,39,9
